-0.005971844,0.000738749,0.003521235,0.005655917,-0.012779862,-0.000137190,-0.002338186,1
-0.005948172,0.001104929,0.007446374,0.003429207,0.002399310,-0.005255882,-0.010680751,1
-0.006460430,0.001292430,-0.004225593,0.007389017,0.002462500,-0.005734082,0.000303162,1
-0.005838600,0.001081190,0.006796486,0.003404654,0.002436489,-0.006268462,-0.002942563,1
-0.005838678,0.001080661,0.006796705,0.003404895,0.002436397,-0.006269256,-0.002947033,1
-0.005838853,0.001080494,0.006796551,0.003404480,0.002436033,-0.006268001,-0.002943828,1
-0.006891811,0.001116324,0.004815383,0.003399271,0.000273414,-0.006622983,0.008725074,1
-0.004781918,0.001246777,-0.007916957,-0.003613710,-0.012292341,0.003043942,-0.000882524,1
-0.006460451,0.001292207,-0.004225482,0.007389075,0.002462405,-0.005733953,0.000301990,1
-0.006892006,0.001116118,0.004814800,0.003398568,0.000273112,-0.006619466,0.008740754,1
-0.004830584,0.000929254,0.006736561,0.005089656,-0.006491555,-0.002112584,-0.002387516,1
-0.005963514,0.001294527,-0.005157744,0.004014720,0.004232430,0.001821147,0.001326348,0
-0.006014304,0.001306995,-0.005131648,0.004187826,0.004374637,0.002396149,0.001666000,0
-0.006015915,0.001308470,-0.005132785,0.004185489,0.004371574,0.002399815,0.001680645,0
-0.005591978,0.001181170,-0.004273636,0.008719333,-0.011721175,-0.001161410,-0.000056234,1
-0.005948924,0.001105461,0.007445637,0.003427890,0.002398361,-0.005254052,-0.010672244,1
-0.005947864,0.001105621,0.007445844,0.003428759,0.002400147,-0.005254281,-0.010669973,1
-0.005178745,0.000896123,0.007911935,0.003916473,-0.012853830,-0.002789101,0.008283841,1
-0.005542115,0.001137458,0.006295465,0.001042687,0.006812515,0.010558116,0.000021492,2
-0.006182441,0.001355453,-0.004685233,0.004781168,0.006521166,0.010471556,0.002637562,2
-0.004826467,0.000923304,0.006705741,0.005067785,-0.006498213,-0.002177827,-0.002333021,1
-0.004779177,0.001250546,-0.007919433,-0.003613481,-0.012286838,0.003057168,-0.000801075,1
-0.005959784,0.001293409,-0.005159683,0.004025255,0.004254812,0.001795252,0.001341552,0
-0.006014055,0.001306874,-0.005132371,0.004187207,0.004375385,0.002398204,0.001679747,0
-0.006460681,0.001292425,-0.004225607,0.007388804,0.002461910,-0.005733409,0.000303598,1
-0.005542093,0.001140210,0.006295711,0.001042543,0.006811598,0.010558493,0.000020929,2
-0.005313951,0.001243668,-0.004733238,0.006111818,-0.007662288,0.015043432,0.002275774,2
-0.004632332,0.001012426,0.006008157,0.002317392,-0.007619931,0.014564639,-0.000061921,2
-0.005591499,0.001181058,-0.004273635,0.008719848,-0.011720060,-0.001162203,-0.000056471,1
-0.005858548,0.000954631,0.004726021,0.004381910,-0.007506329,-0.003877719,0.008716037,1
-0.006049093,0.001000756,0.007959637,0.002585047,0.001327478,-0.007359994,0.008640123,1
-0.005670363,0.001167639,0.006986865,0.000821420,0.006457598,0.010949174,-0.008349893,2
-0.005159826,0.001078405,-0.006598408,-0.000299545,0.003677697,-0.000344963,0.000438306,0
-0.005948431,0.001104072,0.007445646,0.003428385,0.002399551,-0.005253813,-0.010669920,1
-0.006794424,0.001214624,0.004300712,0.004239137,0.001341126,-0.004522650,-0.010619135,1
-0.004840010,0.000705089,0.001481928,-0.001194264,-0.009507937,0.013534526,-0.000524025,0
-0.005560370,0.001145000,0.006335504,0.000935051,0.006628063,0.010338231,-0.000360585,2
-0.006182437,0.001355368,-0.004685185,0.004781179,0.006521083,0.010471656,0.002637334,2
-0.005948138,0.001104485,0.007446025,0.003428714,0.002399389,-0.005253770,-0.010672954,1
-0.006791728,0.001214567,0.004300771,0.004242181,0.001345846,-0.004514866,-0.010577422,1
-0.006460649,0.001291303,-0.004225526,0.007388953,0.002462005,-0.005733767,0.000301702,1
-0.005593421,0.001179951,-0.004273542,0.008717574,-0.011725769,-0.001160224,-0.000062560,1
-0.005145736,0.001190491,-0.005180912,0.005517790,-0.009806498,0.006970626,0.001320257,2
-0.005419131,0.001110427,0.003262779,0.003343600,-0.003228885,0.015323560,-0.000037922,2
-0.006460747,0.001291876,-0.004225715,0.007388751,0.002462111,-0.005733614,0.000303884,1
-0.005960793,0.001293920,-0.005160148,0.004023950,0.004252921,0.001795970,0.001343760,0
-0.005542095,0.001139539,0.006295759,0.001042742,0.006811832,0.010557737,0.000018385,2
-0.006182688,0.001354968,-0.004685315,0.004780981,0.006520880,0.010471767,0.002637553,2
-0.005591320,0.001181945,-0.004273679,0.008719876,-0.011719813,-0.001162247,-0.000054502,1
-0.005721751,-0.000130416,0.004690257,0.003889768,0.001415169,-0.007381309,0.007784142,1
-0.005797474,0.001069674,0.006624021,0.003601463,0.002493972,-0.006137238,-0.002229048,1
-0.004682078,0.001219243,-0.007757573,-0.003456461,-0.007092319,0.002506357,-0.000631499,1
-0.006460317,0.001292357,-0.004225576,0.007389082,0.002462706,-0.005733858,0.000303735,1
-0.006460754,0.001292007,-0.004225172,0.007389294,0.002461614,-0.005735492,0.000294824,1
-0.006047966,0.001005967,0.007959954,0.002585499,0.001328539,-0.007360683,0.008641951,1
-0.005186276,0.000955774,-0.006624297,-0.000378943,0.003675864,-0.000435019,0.000380758,0
-0.005928042,0.001079095,0.004251015,0.005571887,-0.012848114,0.000063874,-0.010941043,1
-0.006024017,0.000722820,0.006757945,0.003402483,0.002258765,-0.005676916,-0.002578814,1
-0.005494011,0.001151859,-0.004113228,0.008876583,-0.006524238,-0.001708594,0.000145251,1
-0.005519353,0.001132033,0.006164512,0.000994041,0.006553485,0.010067692,0.000103734,2
-0.006460347,0.001292533,-0.004225611,0.007389043,0.002462671,-0.005733938,0.000304120,1
-0.005537234,0.001141595,0.003143473,0.002939385,-0.008745843,0.015251472,-0.000870776,2
-0.005217387,0.001212877,-0.004573150,0.006268016,-0.002468488,0.014496163,0.002467443,2
-0.005820746,0.001075611,0.006755448,0.003650040,0.002751350,-0.005645662,-0.002315210,1
-0.005948209,0.001105086,0.007445936,0.003428522,0.002399315,-0.005254023,-0.010672706,1
-0.006461051,0.001289188,-0.004225714,0.007388627,0.002461948,-0.005733233,0.000301715,1
-0.005078862,0.000994551,0.007397848,0.004759622,-0.011782414,-0.000682371,-0.011029216,1
-0.006460792,0.001290980,-0.004225505,0.007388884,0.002462116,-0.005734375,0.000298727,1
-0.005560908,0.001144120,0.006336801,0.000796578,0.006494647,0.009937143,-0.000608976,2
-0.006460906,0.001291150,-0.004225774,0.007388629,0.002461991,-0.005733507,0.000303847,1
-0.005222087,0.000917505,0.006541444,-0.001587141,0.000806941,-0.009335520,0.007992891,1
-0.006460835,0.001290709,-0.004225646,0.007388773,0.002461988,-0.005733213,0.000302835,1
-0.004830569,0.000929643,0.006736480,0.005089604,-0.006491437,-0.002112523,-0.002386012,1
-0.005194901,0.001220842,-0.006557561,-0.000006290,0.003845961,0.000443423,0.001026191,0
-0.005426469,0.001105995,0.003320387,0.002197957,-0.011068229,0.007613453,-0.009910226,0
-0.005082690,0.000864110,0.008072777,0.004071329,-0.007662432,-0.003338944,0.008457037,1
-0.006190040,0.000971210,-0.005173517,0.004049133,0.004081949,0.002594419,0.001920431,0
-0.005967537,0.001296013,-0.005158350,0.004038205,0.004292154,0.001849964,0.001355525,0
-0.005145191,0.001197004,-0.005180578,0.005517875,-0.009807252,0.006969832,0.001321442,2
-0.005142205,0.001206877,-0.006576839,-0.000134960,0.003769370,-0.000123634,0.000705451,0
-0.006048257,0.001006231,0.007960549,0.002585227,0.001329653,-0.007361727,0.008631017,1
-0.005820293,0.001077410,0.006755129,0.003650117,0.002752848,-0.005647168,-0.002311806,1
-0.006047768,0.001006054,0.007959918,0.002585685,0.001328959,-0.007360936,0.008642805,1
-0.005561008,0.001144888,0.006335666,0.000934581,0.006626413,0.010338371,-0.000364562,2
-0.006460654,0.001292346,-0.004225634,0.007388801,0.002462077,-0.005733579,0.000303707,1
-0.006892000,0.001113730,0.004814893,0.003399155,0.000273929,-0.006622659,0.008730061,1
-0.006048334,0.001003866,0.007959839,0.002585340,0.001328228,-0.007360279,0.008641629,1
-0.005821871,0.001077660,0.006754807,0.003648432,0.002749406,-0.005645996,-0.002312584,1
-0.006460453,0.001292422,-0.004225626,0.007388975,0.002462493,-0.005733793,0.000304050,1
-0.006640944,0.001179773,0.003478865,0.004415130,0.001440614,-0.005397075,-0.002129437,1
-0.006460844,0.001292152,-0.004225381,0.007388744,0.002461104,-0.005732520,0.000302143,1
-0.006182602,0.001355432,-0.004685252,0.004781035,0.006520855,0.010471742,0.002637525,2
-0.005736777,0.000807646,0.006295706,0.000658424,0.006201300,0.010133074,-0.000369755,2
-0.004681043,0.001220840,-0.007759080,-0.003456643,-0.007089568,0.002512357,-0.000585649,1
-0.005081480,0.000866486,0.008072373,0.004073120,-0.007658537,-0.003335341,0.008484233,1
-0.005081898,0.000865910,0.008072255,0.004072799,-0.007659023,-0.003335036,0.008483776,1
-0.006460661,0.001290591,-0.004225673,0.007388923,0.002462452,-0.005733680,0.000303022,1
-0.004778343,0.001250953,-0.007919558,-0.003613321,-0.012285063,0.003058630,-0.000785063,1
-0.006460726,0.001290998,-0.004225621,0.007388884,0.002462210,-0.005733776,0.000302168,1
-0.006048198,0.001005229,0.007959843,0.002585344,0.001328280,-0.007360588,0.008642242,1
-0.006682436,0.001190450,0.003651265,0.004217901,0.001382126,-0.005527860,-0.002844649,1
-0.005134286,0.001203023,-0.006578438,-0.000147721,0.003733078,-0.000178937,0.000694026,0
-0.004681078,0.001221435,-0.007759203,-0.003456675,-0.007089467,0.002512107,-0.000584732,1
-0.006460457,0.001292177,-0.004225356,0.007389321,0.002462404,-0.005734788,0.000298802,1
-0.006473718,0.001448830,-0.006453305,-0.000771810,0.002418655,0.000461879,0.000224180,0
-0.005591531,0.001181817,-0.004273524,0.008719901,-0.011720354,-0.001162817,-0.000057947,1
-0.005947861,0.001105228,0.007445835,0.003428785,0.002400220,-0.005254301,-0.010670062,1
-0.005597479,0.001153927,-0.004273705,0.008717443,-0.011726277,-0.001158382,-0.000093635,1
-0.006048286,0.001005670,0.007960425,0.002585811,0.001327507,-0.007363242,0.008629026,1
-0.005820385,0.001075684,0.006755482,0.003650346,0.002752542,-0.005647721,-0.002318476,1
-0.005949881,0.001099306,0.007445643,0.003427546,0.002396765,-0.005251345,-0.010672734,1
-0.006461052,0.001291954,-0.004225654,0.007388548,0.002461412,-0.005733728,0.000301646,1
-0.006461030,0.001291384,-0.004225479,0.007388625,0.002461118,-0.005732940,0.000301203,1
-0.005671673,0.001158802,0.006986346,0.000820552,0.006456894,0.010949443,-0.008357384,2
-0.005082099,0.000866783,0.008072220,0.004072523,-0.007659709,-0.003334912,0.008484443,1
-0.005493818,0.001151872,-0.004113182,0.008876731,-0.006523839,-0.001708800,0.000144718,1
-0.005799235,0.001066442,0.006624685,0.003600282,0.002489368,-0.006137606,-0.002247076,1
-0.006182545,0.001355079,-0.004685132,0.004781087,0.006520810,0.010471941,0.002637052,2
-0.005838495,0.001081142,0.006796548,0.003404741,0.002436642,-0.006268458,-0.002942699,1
-0.004681173,0.001221051,-0.007759099,-0.003456760,-0.007089790,0.002512276,-0.000585999,1
-0.005216800,0.001214353,-0.004572633,0.006268233,-0.002467777,0.014498483,0.002476571,2
-0.005947915,0.001105637,0.007445832,0.003428709,0.002400049,-0.005254251,-0.010669953,1
-0.006466751,0.001276197,-0.004228143,0.007384334,0.002455458,-0.005729162,0.000308204,1
-0.006182528,0.001355419,-0.004685242,0.004781093,0.006520978,0.010471642,0.002637528,2
-0.006460889,0.001290732,-0.004225575,0.007388766,0.002461713,-0.005733147,0.000302161,1
-0.005494456,0.001151568,-0.004113286,0.008876221,-0.006525105,-0.001708128,0.000144996,1
-0.005137920,0.001205714,-0.006576075,-0.000158005,0.003710674,-0.000154191,0.000671066,0
-0.006460502,0.001291933,-0.004225321,0.007389232,0.002462338,-0.005735665,0.000294065,1
-0.005392567,0.000875360,-0.004614117,0.006130520,-0.002759189,0.014693279,0.002717386,2
-0.006461354,0.001292090,-0.004225792,0.007388203,0.002460755,-0.005732963,0.000303928,1
-0.004969920,0.000969787,0.006748438,0.004735285,-0.011746639,-0.001696650,-0.003303063,1
-0.004921880,0.001112785,0.004240581,-0.003234581,-0.011720753,0.004553519,-0.002473564,0
-0.006047751,0.001006640,0.007959939,0.002585642,0.001328863,-0.007360940,0.008642935,1
-0.006223998,0.000670074,0.007918931,0.002447489,0.001034815,-0.007164018,0.008882297,1
-0.005078992,0.000994736,0.007397877,0.004759510,-0.011782922,-0.000682109,-0.011029391,1
-0.004680974,0.001221500,-0.007759216,-0.003456597,-0.007089266,0.002511994,-0.000584255,1
-0.004923289,0.000957806,0.006545631,0.004911170,-0.011693979,-0.001631387,-0.002532832,1
-0.005819600,0.001077317,0.006755271,0.003650724,0.002754204,-0.005647848,-0.002312124,1
-0.006047695,0.001006929,0.007959941,0.002585677,0.001328935,-0.007361029,0.008643045,1
-0.005215938,0.001215237,-0.004572782,0.006268821,-0.002465586,0.014496834,0.002478805,2
-0.006460842,0.001289966,-0.004225783,0.007388774,0.002462297,-0.005733527,0.000303751,1
-0.006048032,0.001006439,0.007959974,0.002585380,0.001328344,-0.007360798,0.008641368,1
-0.005501077,0.001121498,0.006538996,0.000227226,0.004313958,0.002876941,-0.009293060,2
-0.005948036,0.001104640,0.007445874,0.003428670,0.002399903,-0.005253988,-0.010670849,1
-0.006047952,0.001006713,0.007959977,0.002585442,0.001328309,-0.007360676,0.008642506,1
-0.006190338,0.000971762,-0.005173783,0.004048859,0.004081975,0.002594196,0.001921610,0
-0.006473352,0.001449591,-0.006453162,-0.000771534,0.002419087,0.000461648,0.000223925,0
-0.006460453,0.001292024,-0.004225653,0.007388995,0.002462589,-0.005733848,0.000304048,1
-0.006358714,0.001018157,-0.004726232,0.004643013,0.006227215,0.010668425,0.002876293,2
-0.006182897,0.001355153,-0.004685175,0.004780770,0.006520017,0.010472275,0.002636750,2
-0.005814849,0.001075856,0.003603599,0.005548163,-0.012803111,-0.000955944,-0.003215706,1
-0.006791602,0.001215118,0.004300733,0.004242185,0.001345795,-0.004514075,-0.010573578,1
-0.005081353,0.000866716,0.008072368,0.004073157,-0.007658169,-0.003335649,0.008484359,1
-0.006047912,0.001006639,0.007959918,0.002585502,0.001328515,-0.007360782,0.008642926,1
-0.005838648,0.001080627,0.006796474,0.003404646,0.002436540,-0.006268458,-0.002942888,1
-0.006460271,0.001292541,-0.004225597,0.007389117,0.002462819,-0.005733995,0.000304106,1
-0.006460371,0.001291937,-0.004225642,0.007389075,0.002462790,-0.005733950,0.000303968,1
-0.006891928,0.001116771,0.004814707,0.003398724,0.000273963,-0.006620982,0.008737408,1
-0.005187766,0.001219879,-0.006550777,0.000014817,0.003854391,0.000422942,0.001030366,0
-0.005819621,0.001077317,0.006755266,0.003650704,0.002754133,-0.005647773,-0.002311961,1
-0.006684103,0.001180289,0.003650493,0.004217096,0.001381679,-0.005526794,-0.002845824,1
-0.006460285,0.001292378,-0.004225580,0.007389116,0.002462763,-0.005733922,0.000303923,1
-0.004778216,0.001251165,-0.007919569,-0.003613212,-0.012284840,0.003058474,-0.000784675,1
-0.006460517,0.001292275,-0.004225677,0.007388918,0.002462477,-0.005733818,0.000304180,1
-0.006182610,0.001354894,-0.004685289,0.004781057,0.006520994,0.010471704,0.002637502,2
-0.004901105,0.000958885,0.007452310,0.001308394,-0.008795952,0.013416808,0.010617036,2
-0.004929847,0.000951879,0.006576056,0.004931814,-0.011689881,-0.001564546,-0.002595015,1
-0.006682897,0.001190643,0.003651481,0.004217530,0.001380321,-0.005526997,-0.002845953,1
-0.005804225,0.001069968,0.006623509,0.003597115,0.002481836,-0.006135243,-0.002245989,1
-0.006183094,0.001353093,-0.004684953,0.004781021,0.006520249,0.010471241,0.002628627,2
-0.006460926,0.001289019,-0.004225889,0.007388773,0.002462434,-0.005733565,0.000304067,1
-0.005947677,0.001105566,0.007445925,0.003428935,0.002400390,-0.005254321,-0.010670196,1
-0.005145228,0.001194582,-0.005180494,0.005518052,-0.009806987,0.006968863,0.001316542,2
-0.005734595,0.000928889,0.003755448,0.005700916,-0.007621740,-0.001490071,-0.002982125,1
-0.004901312,0.000958901,0.007452552,0.001308332,-0.008796799,0.013416673,0.010614152,2
-0.003656087,0.000878522,0.005205981,-0.002632105,-0.005341295,0.004333639,-0.010476311,0
-0.006460420,0.001291869,-0.004225415,0.007389264,0.002462637,-0.005734777,0.000298518,1
-0.006891581,0.001116783,0.004814625,0.003398850,0.000274441,-0.006620480,0.008742091,1
-0.005838763,0.001080606,0.006796580,0.003404654,0.002436288,-0.006269106,-0.002946795,1
-0.006051159,0.000985883,0.007958646,0.002584156,0.001327324,-0.007358977,0.008638108,1
-0.006460761,0.001291067,-0.004225529,0.007388744,0.002462038,-0.005733304,0.000301842,1
-0.006013580,0.001308148,-0.005132269,0.004187780,0.004376085,0.002397053,0.001675316,0
-0.006047836,0.001006919,0.007959943,0.002585569,0.001328600,-0.007360804,0.008642965,1
-0.005379945,0.001088336,0.003506613,0.002527182,-0.005731330,0.007645853,-0.009359266,0
-0.005494367,0.001150256,-0.004113203,0.008876506,-0.006524560,-0.001708970,0.000141407,1
-0.005948289,0.001103956,0.007446400,0.003429006,0.002398870,-0.005256286,-0.010683557,1
-0.006463278,0.001288433,-0.004224778,0.007389245,0.002456545,-0.005741732,0.000231818,1
-0.006182335,0.001355428,-0.004685204,0.004781261,0.006521347,0.010471478,0.002637522,2
-0.004267228,0.001091713,-0.006627212,0.001170555,-0.010460894,0.004393713,0.000287341,1
-0.005792359,0.001069046,0.006593787,0.003580300,0.002488150,-0.006202812,-0.002174542,1
-0.007067976,0.000778322,0.004773525,0.003260725,-0.000019214,-0.006424275,0.008979138,1
-0.006348283,0.001230524,0.003393561,0.001034026,0.003247076,0.003618082,-0.009214017,2
-0.005592465,0.001178684,-0.004272380,0.008720490,-0.011722880,-0.001166612,-0.000084152,1
-0.006048887,0.001005061,0.007959558,0.002584758,0.001327444,-0.007360113,0.008643395,1
-0.005797097,0.001069322,0.006624252,0.003602059,0.002495200,-0.006138169,-0.002231553,1
-0.006048880,0.001003487,0.007960490,0.002585392,0.001326733,-0.007362112,0.008626496,1
-0.004778769,0.001250656,-0.007919268,-0.003613506,-0.012286116,0.003057754,-0.000794314,1
-0.006461475,0.001289997,-0.004225109,0.007388435,0.002459941,-0.005733228,0.000293383,1
-0.006047796,0.001006735,0.007960122,0.002585794,0.001328469,-0.007361647,0.008639260,1
-0.006182406,0.001355418,-0.004685207,0.004781203,0.006521205,0.010471579,0.002637489,2
-0.005838431,0.001081471,0.006795002,0.003542855,0.002569192,-0.005867612,-0.002695994,1
-0.007082724,0.000710219,0.004778083,0.003259587,-0.000038832,-0.006448174,0.008776568,1
-0.006013630,0.001308446,-0.005132419,0.004187472,0.004376173,0.002397517,0.001680881,0
-0.006183733,0.001352165,-0.004685065,0.004780718,0.006518859,0.010471518,0.002624447,2
-0.005670221,0.001168083,0.006986280,0.000820689,0.006457942,0.010951683,-0.008337227,2
-0.005135917,0.001201317,-0.006578114,-0.000159816,0.003707184,-0.000171008,0.000653747,0
-0.006460332,0.001292293,-0.004225556,0.007389095,0.002462640,-0.005733971,0.000303347,1
-0.005216098,0.001214619,-0.004572922,0.006268735,-0.002465588,0.014496757,0.002479113,2
-0.004981659,0.000964926,0.007558310,0.004916210,-0.006587178,-0.001228988,-0.010831033,1
-0.005838735,0.001081146,0.006796543,0.003404576,0.002436031,-0.006268103,-0.002942906,1
-0.005216176,0.001214553,-0.004572830,0.006268647,-0.002465866,0.014497074,0.002478266,2
-0.004970607,0.000970234,0.006748200,0.004734625,-0.011747872,-0.001695821,-0.003300983,1
-0.006460322,0.001292531,-0.004225610,0.007389068,0.002462727,-0.005733964,0.000304126,1
-0.005640946,0.001205910,-0.005651083,0.003195540,0.001934151,-0.007687850,-0.000344141,1
-0.006460875,0.001291465,-0.004225296,0.007388944,0.002461469,-0.005734666,0.000296223,1
-0.005216805,0.001210076,-0.004573135,0.006268425,-0.002466038,0.014497262,0.002477732,2
-0.006049045,0.001004220,0.007959788,0.002583584,0.001325423,-0.007360531,0.008635430,1
-0.004981231,0.000965454,0.007558293,0.004916530,-0.006586328,-0.001229186,-0.010828580,1
-0.005178626,0.000896250,0.007911890,0.003916552,-0.012853484,-0.002789352,0.008284367,1
-0.005948095,0.001105169,0.007445819,0.003428580,0.002399787,-0.005254021,-0.010670155,1
-0.004780572,0.001244930,-0.007918651,-0.003613898,-0.012288869,0.003057718,-0.000813655,1
-0.006182598,0.001355307,-0.004685280,0.004781036,0.006520929,0.010471664,0.002637620,2
-0.004779113,0.001249591,-0.007918868,-0.003613236,-0.012287663,0.003056381,-0.000798798,1
-0.005947849,0.001104604,0.007445829,0.003428853,0.002400374,-0.005254329,-0.010670401,1
-0.006183098,0.001354603,-0.004685008,0.004780733,0.006519291,0.010473051,0.002635284,2
-0.006463266,0.001285661,-0.004225357,0.007387168,0.002456171,-0.005732938,0.000283442,1
-0.005645744,0.001161774,0.003792648,0.002964530,-0.008778990,0.016264012,-0.008599890,2
-0.005542011,0.001139389,0.006295548,0.001042638,0.006812294,0.010557937,0.000021436,2
-0.006460649,0.001290465,-0.004225674,0.007388940,0.002462491,-0.005733522,0.000303306,1
-0.006023606,0.001004659,0.004767123,0.004729266,-0.013911048,-0.002049038,0.008371057,1
